name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2024-01-13T12:00:00,-5.1,-13,-9.6,70.66,0,0,snow,0.5,6.93,47.6,29.1,283,1005.4,90.3,16,70,0.3,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T13:00:00,-5.8,-14.5,-9.9,72.49,0,0,,0,0,52.8,34.3,270,1006.5,92.4,16,70,0.3,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838"
Chicago,2024-01-13T14:00:00,-6.3,-14.7,-10.7,70.94,0,0,,0,0,48.3,30.3,271,1007.1,92.8,16,105,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T15:00:00,-7.7,-15.6,-11.7,72.99,0,0,,0,0,45.4,24.2,255,1008.3,100,14,39,0.1,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T16:00:00,-8.9,-18.4,-12.9,72.58,0,0,,0,0,48.5,32.8,248,1009.7,100,16,12,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T17:00:00,-10.1,-19.1,-13.7,75.05,0,0,,0,0,46.2,26.1,256,1010.9,100,4.5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
Chicago,2024-01-13T18:00:00,-11.4,-20.8,-14.9,75.03,0,0,,0,6.21,49.4,26.5,251,1011.3,100,3.4,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T19:00:00,-12.3,-21.3,-15.7,75.83,0,0,,0,0,50.9,22.8,265,1011.2,100,4.5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
Chicago,2024-01-13T20:00:00,-12.9,-23.7,-16.6,73.92,0,0,,0,0,53.2,32.5,257,1012.1,100,4.4,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T21:00:00,-13.6,-24.5,-17.7,71.06,0,0,,0,0,56,32,270,1012.5,100,4.5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T22:00:00,-14.5,-25.2,-18.8,69.63,0,0,,0,0,55.1,29.1,259,1012.7,100,5.6,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-13T23:00:00,-15.8,-27.8,-19.9,70.51,0,0,,0,0,55.9,34.7,261,1013.4,100,5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
Chicago,2024-01-14T00:00:00,-16.8,-29.6,-20.8,70.91,0,0,snow,2.3,6.21,59.9,38.5,261,1014.1,100,3.5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T01:00:00,-17,-29.5,-21.9,65.6,0,0,,0,0,57.6,35.4,260,1014.4,100,4.5,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T02:00:00,-18,-31,-22.5,67.46,0,0,,0,0,61.6,37.2,269,1015.4,100,3.9,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T03:00:00,-18.9,-31.7,-23.2,68.56,0,0,,0,0,57.1,33.9,271,1016.3,100,4.1,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T04:00:00,-19.6,-32.2,-24.3,66.05,0,0,,0,0,54.6,31.1,269,1017.2,100,5.6,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T05:00:00,-20.5,-34.8,-25.1,66.76,0,0,,0,0,56.4,39.5,262,1018.1,85.6,6.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T06:00:00,-21.6,-35.3,-25.9,68.46,0,0,snow,0.5,6.21,54,33.8,255,1019.1,85.6,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T07:00:00,-22.3,-35.4,-26.6,68.09,0,0,,0,0,50.3,29.7,267,1020.6,44,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T08:00:00,-22.8,-35.4,-27.5,65.94,0,0,,0,0,45.5,25.7,263,1021.6,64.8,14.6,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T09:00:00,-22.8,-35.7,-27.5,65.48,0,0,,0,0,48.7,27.2,259,1022.9,38.9,13.4,130,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T10:00:00,-22.3,-35.3,-27.1,64.58,0,0,,0,0,46.4,28.8,255,1023.7,24.2,16,83,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T11:00:00,-21.4,-34.5,-26.7,62.23,0,0,,0,0,43,30.8,257,1024.3,24.2,16,402,1.4,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T12:00:00,-21.3,-34.5,-26.2,64.71,0,0,,0,6.21,43.4,31.3,249,1024.5,24.2,16,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T13:00:00,-20.7,-33.6,-26,62.78,0,0,,0,0,47.9,30.8,250,1024.8,24.2,16,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T14:00:00,-20.7,-33.2,-26,62.78,0,0,,0,0,44.5,28.1,249,1024.4,24.2,16,297,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T15:00:00,-20.3,-32.5,-25.5,62.88,0,0,,0,0,38.3,27.5,251,1025.1,29.4,16,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T16:00:00,-20.7,-32.5,-25.7,64.21,0,0,,0,0,39.5,25.2,245,1026,44,16,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T17:00:00,-21.9,-34.3,-26.3,67.48,0,0,,0,0,48.3,26.3,254,1027.1,50,15.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T18:00:00,-22.1,-32.9,-26.8,65.42,0,0,,0,6.21,41.2,19.3,249,1027.5,27.5,15.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T19:00:00,-22.4,-34.6,-26.9,66.95,0,0,,0,0,33.4,24.5,258,1027.7,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T20:00:00,-22.4,-33.4,-26.8,67.32,0,0,,0,0,34.1,19.8,265,1027.5,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T21:00:00,-22.4,-33,-26.7,68.03,0,0,,0,0,33.5,18.4,264,1027.2,50.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T22:00:00,-22,-33.3,-26.2,68.76,0,0,,0,0,31.3,21.2,258,1027,90.3,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-14T23:00:00,-22.3,-32.7,-26.2,70.76,0,0,,0,0,31.3,17.5,244,1026.8,56,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T00:00:00,-22.4,-34.4,-26.6,68.76,0,0,,0,6.21,29.5,23.6,240,1027,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T01:00:00,-22.9,-33.8,-26.7,70.8,0,0,,0,0,29.5,19.1,234,1027,18.1,15,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T02:00:00,-22.6,-34.2,-26.4,70.67,0,0,,0,0,35.3,21.8,238,1027.2,9.5,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T03:00:00,-23,-35.5,-26.7,71.52,0,0,,0,0,31.3,25.5,244,1027.1,36.2,15.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T04:00:00,-23,-34.3,-26.9,70.39,0,0,,0,0,27.7,20.3,257,1026.9,36.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T05:00:00,-23,-34.5,-26.8,70.77,0,0,,0,0,27.7,21,251,1026.9,90.3,15.3,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T06:00:00,-23,-32.9,-26.3,74.34,0,0,,0,6.21,24.1,15.5,250,1027.4,78.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T07:00:00,-22.4,-32.6,-26,72.18,0,0,,0,0,24.1,16.7,239,1027.6,80.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T08:00:00,-22.3,-31.7,-26,72.12,0,0,,0,0,24.1,14.3,251,1027.9,81.7,15.4,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T09:00:00,-21.9,-32.3,-25.6,71.69,0,0,,0,0,24.1,18,251,1028.1,91.5,15.6,121,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T10:00:00,-20.4,-30.3,-24.7,68.4,0,0,,0,0,24.1,17.7,249,1028.2,78.4,16,144,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T11:00:00,-19.3,-29.5,-24.1,65.36,0,0,,0,0,29.5,19.8,239,1027.3,78.4,16,271,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T12:00:00,-17.9,-27.8,-23.6,61.19,0,0,,0,6.21,31.7,19.8,250,1026.9,78.4,16,145,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T13:00:00,-17.3,-26.7,-23.3,59.56,0,0,,0,0,29.5,18.7,248,1025.6,80.9,16,137,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T14:00:00,-16.6,-25.2,-22.3,61.77,0,0,,0,0,27.7,16.2,228,1024.5,78.4,16,213,0.8,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T15:00:00,-16.4,-25.8,-22.4,60.02,0,0,,0,0,27.7,19.3,225,1025.1,78.4,16,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T16:00:00,-17,-26.9,-23,59.67,0,0,,0,0,25.9,21.2,247,1025.6,78.4,16,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T17:00:00,-18.1,-28,-23.3,63.78,0,0,,0,0,27.7,19.6,241,1026,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T18:00:00,-18.2,-26.7,-23.1,65.25,0,0,,0,4.69,24.1,14.6,251,1025.4,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T19:00:00,-18.2,-27.6,-23,66.05,0,0,,0,0,31.7,17.9,245,1025.1,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T20:00:00,-18.2,-27.4,-22.8,67.07,0,0,,0,0,31.7,17.1,244,1025.1,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T21:00:00,-18,-28,-22.4,68.22,0,0,,0,0,31.7,20.5,248,1024.8,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T22:00:00,-18,-27.7,-22.4,68.22,0,0,,0,0,37.1,19.3,259,1024,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-15T23:00:00,-17.5,-26.9,-22.2,66.87,0,0,,0,0,24.1,18.2,262,1023.5,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T00:00:00,-17,-27.4,-21.8,66.8,0,0,,0,4.69,35.8,22.9,259,1022.9,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T01:00:00,-17,-27.8,-21.8,66.8,0,0,,0,0,34.7,25,251,1022.7,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T02:00:00,-17,-26.8,-21.8,66.8,0,0,,0,0,34.1,20.5,262,1022.4,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T03:00:00,-17.2,-27.8,-22.1,65.9,0,0,,0,0,42.1,24.1,269,1022.5,85.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T04:00:00,-17.8,-29,-22.6,66.14,0,0,,0,0,39.8,26.2,252,1022.2,71.5,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T05:00:00,-19.3,-30,-23.9,66.81,0,0,,0,0,41,21.8,255,1022.1,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T06:00:00,-19.8,-32,-24.6,65.54,0,0,,0,4.69,41.5,28.4,258,1022.2,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T07:00:00,-20.4,-30.9,-25,66.43,0,0,,0,0,38.4,19.8,251,1022.2,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T08:00:00,-20.4,-31.5,-24.7,68.85,0,0,,0,0,39.7,22.2,249,1022.2,24.2,16,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T09:00:00,-19.8,-30.9,-24.6,65.54,0,0,,0,0,39.2,23.1,263,1022.4,24.2,16,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T10:00:00,-18.8,-30.2,-24.1,63.23,0,0,,0,0,35.3,25.5,245,1022.1,18,16,121,0.4,1,10,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T11:00:00,-18.1,-28.9,-23.4,63.37,0,0,,0,0,41.3,23.6,248,1022,24.2,16,461,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T12:00:00,-17,-28,-23,59.67,0,0,,0,4.69,47.4,26.5,255,1020.7,24.2,16,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T13:00:00,-16.8,-28.2,-22.9,59.59,0,0,,0,0,47.4,28.5,241,1020,24.2,16,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T14:00:00,-16.3,-28.4,-23.2,55.44,0,0,,0,0,47.9,34,245,1019.4,24.2,16,356,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T15:00:00,-16,-26.6,-23.2,53.96,0,0,,0,0,49.1,25.7,252,1019.2,24.2,16,243,0.9,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T16:00:00,-16.1,-27.8,-23.3,53.71,0,0,,0,0,52.1,32.4,248,1019.2,29.4,16,75,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T17:00:00,-16.2,-26.7,-22.6,57.84,0,0,,0,0,53.3,25,240,1019.3,29.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T18:00:00,-16.5,-26.8,-22.5,60.04,0,0,,0,4.69,44.6,23.3,239,1019.3,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T19:00:00,-16.4,-27.7,-22.4,59.72,0,0,,0,0,42.6,29.3,241,1019.4,18,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T20:00:00,-16.1,-27.4,-22.3,58.81,0,0,,0,0,50.7,30,244,1019.2,6.2,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T21:00:00,-16,-27.4,-22.3,58.49,0,0,,0,0,49.1,30.8,244,1018.9,6.2,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T22:00:00,-15.9,-26.7,-21.9,60.01,0,0,,0,0,46.8,27.2,244,1018.9,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-16T23:00:00,-15.5,-26.5,-21.9,57.93,0,0,,0,0,48.4,29.4,245,1018.5,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T00:00:00,-15.9,-26.7,-21.9,60.01,0,0,,0,4.69,47.3,27.2,247,1017.9,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T01:00:00,-15.9,-26.5,-21.9,60.01,0,0,,0,0,38.3,25.8,241,1017,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T02:00:00,-15.9,-25.5,-21.9,60.01,0,0,,0,0,44.6,21.3,255,1017,0,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T03:00:00,-15.5,-25.4,-21.9,57.93,0,0,,0,0,37.1,23,248,1017.1,6.2,16,0,0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T04:00:00,-15.9,-25.5,-21.9,60.01,0,0,,0,0,34.6,21,237,1016.4,24.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T05:00:00,-15.5,-24.9,-21.3,61.03,0,0,,0,0,33.5,20.9,227,1015.7,85.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T06:00:00,-14.8,-24.4,-20.7,60.65,0,0,,0,4.69,38.9,22.5,225,1015.3,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T07:00:00,-14.2,-24,-20.4,59.81,0,0,,0,0,40.2,23.7,228,1015.1,97.5,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T08:00:00,-13.7,-23,-19.3,62.57,0,0,,0,0,29.5,22.5,229,1015.5,97.5,16,23,0.1,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T09:00:00,-12.6,-21.8,-18.6,61.07,0,0,,0,0,36.5,23.6,238,1015.9,97.5,16,53,0.2,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T10:00:00,-11.6,-21.1,-17.6,61.08,0,0,,0,0,41,27.1,238,1016.3,90.3,16,113,0.4,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T11:00:00,-10,-18.8,-16.9,57.16,0,0,,0,0,40.1,25.3,250,1015.9,90.3,16,339,1.2,3,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T12:00:00,-9.2,-18.1,-16.2,56.99,0,0,,0,4.69,33.5,27,237,1015.5,74.1,16,123,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T13:00:00,-8.3,-16.6,-15.3,57.03,0,0,,0,0,43.4,25.3,248,1015.1,44,16,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T14:00:00,-7.6,-15.7,-14.9,55.8,0,0,,0,0,43.1,25.2,232,1015.2,58.3,16,355,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T15:00:00,-7.6,-15.4,-14.7,57.07,0,0,,0,0,39.8,23.2,238,1015.7,58.3,16,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T16:00:00,-7.6,-15.5,-14.7,57.07,0,0,,0,0,42.1,24.2,242,1016.3,91.9,16,84,0.3,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T17:00:00,-8.2,-15.1,-14.7,59.84,0,0,,0,0,37.1,17.4,240,1017.1,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T18:00:00,-7.9,-14.1,-14.2,60.21,0,0,,0,4.21,29.5,15,229,1017.4,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T19:00:00,-7.7,-13.6,-13.6,62.74,0,0,,0,0,25.9,13.9,229,1017.7,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T20:00:00,-7.1,-12.8,-12.5,65.15,0,0,,0,0,24.1,13.4,231,1017.4,98.7,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T21:00:00,-6.6,-12.5,-12.4,63.7,0,0,,0,0,22.3,14.7,243,1017.4,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T22:00:00,-6.1,-10.9,-12.1,62.06,0,0,,0,0,20.5,11.2,236,1017.8,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-17T23:00:00,-6,-11.4,-11.8,63.42,0,0,,0,0,16.6,13.2,246,1017.7,100,16,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-18T00:00:00,-6,-11.7,-11.8,63.72,0,0,snow,0.5,4.21,14.8,14.6,272,1017.6,100,15.8,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-18T01:00:00,-6.7,-11.2,-9.7,79.26,0,0,,0,0,13,9.8,252,1017.3,100,3.3,0,0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838"
Chicago,2024-01-18T02:00:00,-6.8,-10.9,-9.1,83.82,0.264,100,snow,0,0,11.2,8.5,233,1017.4,100,3.4,0,0,0,10,"Snow, Overcast",snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-01-18T03:00:00,-6.5,-6.5,-8.9,82.98,0.068,100,snow,0,1,5.4,4.8,280,1017.2,100,5.1,0,0,0,10,"Snow, Overcast",snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
